Year,HB,Location,SIMD,AppointmentType,Attendances,DNAAppointments,DNARate
2022,S08000025,R103H,5,Return,5,0,0
2022,S08000025,R103H,,Return,5,0,0
2022,S08000025,R103H,1,Return,0,0,0
2022,S08000025,R103H,1,Return,0,0,0
2022,S08000025,R103H,2,Return,215,20,8.510638298
2022,S08000025,R103H,3,Return,216,15,6.493506494
2022,S08000025,R103H,4,Return,866,46,5.043859649
2022,S08000025,R103H,5,Return,0,0,0
2022,S08000025,R103H,,Return,0,0,0
2022,S08000025,R103H,1,Return,0,0,0
2022,S08000025,R103H,2,Return,185,25,11.9047619
2022,S08000025,R103H,3,Return,210,15,6.666666667
2022,S08000025,R103H,4,Return,803,55,6.41025641
2022,S08000025,R103H,5,Return,5,0,0
2022,S08000025,R103H,,Return,0,0,0
2022,S08000025,R103H,2,Return,232,15,6.072874494
2022,S08000025,R103H,3,Return,192,12,5.882352941
2022,S08000025,R103H,4,Return,822,45,5.190311419
2022,S08000025,R103H,,Return,0,0,0
2023,S08000025,R103H,2,Return,190,15,7.317073171
2023,S08000025,R103H,3,Return,220,20,8.333333333
2023,S08000025,R103H,4,Return,787,50,5.973715651
2023,S08000025,R103H,5,Return,0,0,0
2023,S08000025,R103H,2,Return,195,10,4.87804878
2023,S08000025,R103H,3,Return,195,10,4.87804878
2023,S08000025,R103H,4,Return,775,40,4.90797546
2023,S08000025,R103H,,Return,0,0,0
2023,S08000025,R103H,2,Return,200,18,8.256880734
2023,S08000025,R103H,3,Return,211,15,6.637168142
2023,S08000025,R103H,4,Return,758,48,5.955334988
2023,S08000025,R103H,5,Return,0,0,0
2023,S08000025,R103H,,Return,0,0,0
2023,S08000025,R103H,2,Return,180,15,7.692307692
2023,S08000025,R103H,3,Return,200,10,4.761904762
2023,S08000025,R103H,4,Return,775,45,5.487804878
2023,S08000025,R103H,,Return,5,0,0
2024,S08000025,R103H,2,Return,160,10,5.882352941
2024,S08000025,R103H,3,Return,207,25,10.77586207
2024,S08000025,R103H,4,Return,773,50,6.075334143
2024,S08000025,R103H,,Return,0,0,0
2024,S08000025,R103H,1,Return,0,0,0
2024,S08000025,R103H,2,Return,165,5,2.941176471
2024,S08000025,R103H,3,Return,180,10,5.263157895
2024,S08000025,R103H,4,Return,668,35,4.978662873
2024,S08000025,R103H,,Return,5,0,0
2024,S08000025,R103H,2,Return,210,5,2.325581395
2024,S08000025,R103H,3,Return,173,13,6.989247312
2024,S08000025,R103H,4,Return,809,60,6.904487917
2024,S08000025,R103H,,Return,5,0,0
2024,S08000025,R103H,5,Return,0,0,0
2019,S08000026,Z102H,1,All,5,0,0
2019,S08000026,Z102H,2,All,195,25,11.36363636
2019,S08000026,Z102H,3,All,1253,80,6.001500375
2019,S08000026,Z102H,4,All,1699,100,5.558643691
2019,S08000026,Z102H,5,All,10,0,0
2019,S08000026,Z102H,,All,29,5,14.70588235
2019,S08000026,Z102H,1,All,0,0,0
2019,S08000026,Z102H,2,All,235,25,9.615384615
2019,S08000026,Z102H,3,All,1326,90,6.355932203
2019,S08000026,Z102H,4,All,1799,120,6.253256905
2019,S08000026,Z102H,5,All,5,0,0
2019,S08000026,Z102H,,All,30,0,0
2020,S08000026,Z102H,1,All,5,0,0
2020,S08000026,Z102H,2,All,207,15,6.756756757
2020,S08000026,Z102H,3,All,1136,75,6.193228737
2020,S08000026,Z102H,4,All,1468,90,5.776636714
2020,S08000026,Z102H,5,All,5,0,0
2020,S08000026,Z102H,,All,18,0,0
2020,S08000026,Z102H,2,All,75,5,6.25
2020,S08000026,Z102H,3,All,425,20,4.494382022
2020,S08000026,Z102H,4,All,629,10,1.564945227
2020,S08000026,Z102H,5,All,5,0,0
2020,S08000026,Z102H,,All,5,0,0
2020,S08000026,Z102H,1,All,0,0,0
2020,S08000026,Z102H,1,All,5,0,0
2020,S08000026,Z102H,2,All,160,14,8.045977011
2020,S08000026,Z102H,3,All,920,41,4.266389178
2020,S08000026,Z102H,4,All,1207,45,3.594249201
2020,S08000026,Z102H,5,All,5,0,0
2020,S08000026,Z102H,,All,14,0,0
2020,S08000026,Z102H,1,All,5,0,0
2020,S08000026,Z102H,2,All,200,15,6.976744186
2020,S08000026,Z102H,3,All,1105,60,5.150214592
2020,S08000026,Z102H,4,All,1501,75,4.758883249
2020,S08000026,Z102H,5,All,5,0,0
2020,S08000026,Z102H,,All,13,0,0
2021,S08000026,Z102H,1,All,0,0,0
2021,S08000026,Z102H,2,All,164,15,8.379888268
2021,S08000026,Z102H,3,All,974,42,4.133858268
2021,S08000026,Z102H,4,All,1395,60,4.12371134
2021,S08000026,Z102H,5,All,5,0,0
2021,S08000026,Z102H,,All,21,0,0
2021,S08000026,Z102H,1,All,0,0,0
2021,S08000026,Z102H,2,All,190,10,5
2021,S08000026,Z102H,3,All,1090,56,4.886561955
2021,S08000026,Z102H,4,All,1545,60,3.738317757
2021,S08000026,Z102H,5,All,5,0,0
2021,S08000026,Z102H,,All,20,0,0
2021,S08000026,Z102H,1,All,0,0,0
2021,S08000026,Z102H,2,All,188,15,7.389162562
2021,S08000026,Z102H,3,All,1080,66,5.759162304
2021,S08000026,Z102H,4,All,1519,105,6.465517241
2021,S08000026,Z102H,5,All,5,0,0
2021,S08000026,Z102H,,All,25,0,0
2021,S08000026,Z102H,1,All,0,0,0
2021,S08000026,Z102H,2,All,197,20,9.216589862
2021,S08000026,Z102H,3,All,1110,81,6.801007557
2021,S08000026,Z102H,4,All,1545,100,6.079027356
2021,S08000026,Z102H,5,All,10,0,0
2021,S08000026,Z102H,,All,21,0,0
2022,S08000026,Z102H,1,All,0,0,0
2022,S08000026,Z102H,2,All,167,15,8.241758242
2022,S08000026,Z102H,3,All,1110,65,5.531914894
2022,S08000026,Z102H,4,All,1538,105,6.390748631
2022,S08000026,Z102H,5,All,10,0,0
2022,S08000026,Z102H,,All,16,0,0
2022,S08000026,Z102H,1,All,5,0,0
2022,S08000026,Z102H,2,All,170,10,5.555555556
2022,S08000026,Z102H,3,All,1056,60,5.376344086
2022,S08000026,Z102H,4,All,1514,85,5.315822389
2022,S08000026,Z102H,5,All,5,0,0
2022,S08000026,Z102H,,All,30,0,0
2022,S08000026,Z102H,2,All,150,15,9.090909091
2022,S08000026,Z102H,3,All,1035,67,6.079854809
2022,S08000026,Z102H,4,All,1469,105,6.67090216
2022,S08000026,Z102H,5,All,0,0,0
2022,S08000026,Z102H,,All,5,0,0
2022,S08000026,Z102H,1,All,0,0,0
2022,S08000026,Z102H,2,All,155,18,10.40462428
2022,S08000026,Z102H,3,All,1020,64,5.904059041
2022,S08000026,Z102H,4,All,1454,110,7.033248082
2022,S08000026,Z102H,5,All,0,0,0
2023,S08000026,Z102H,2,All,165,11,6.25
2023,S08000026,Z102H,3,All,954,57,5.637982196
2023,S08000026,Z102H,4,All,1415,92,6.104844061
2023,S08000026,Z102H,5,All,0,0,0
2023,S08000026,Z102H,2,All,147,15,9.259259259
2023,S08000026,Z102H,3,All,1020,60,5.555555556
2023,S08000026,Z102H,4,All,1488,90,5.703422053
2023,S08000026,Z102H,5,All,0,0,0
2023,S08000026,Z102H,1,All,0,0,0
2023,S08000026,Z102H,2,All,140,15,9.677419355
2023,S08000026,Z102H,3,All,980,79,7.4598678
2023,S08000026,Z102H,4,All,1385,101,6.796769852
2023,S08000026,Z102H,5,All,0,0,0
2023,S08000026,Z102H,,All,5,0,0
2023,S08000026,Z102H,1,All,0,0,0
2023,S08000026,Z102H,2,All,177,20,10.15228426
2023,S08000026,Z102H,3,All,1105,90,7.531380753
2023,S08000026,Z102H,4,All,1567,75,4.567600487
2023,S08000026,Z102H,5,All,0,0,0
2023,S08000026,Z102H,,All,5,0,0
2024,S08000026,Z102H,2,All,160,14,8.045977011
2024,S08000026,Z102H,3,All,1005,65,6.074766355
2024,S08000026,Z102H,4,All,1540,74,4.58488228
2024,S08000026,Z102H,5,All,0,0,0
2024,S08000026,Z102H,,All,0,0,0
2024,S08000026,Z102H,1,All,0,0,0
2024,S08000026,Z102H,2,All,156,16,9.302325581
2024,S08000026,Z102H,3,All,980,65,6.220095694
2024,S08000026,Z102H,4,All,1597,90,5.334914049
2024,S08000026,Z102H,5,All,0,0,0
2024,S08000026,Z102H,,All,5,0,0
2024,S08000026,Z102H,2,All,145,15,9.375
2024,S08000026,Z102H,3,All,1055,85,7.456140351
2024,S08000026,Z102H,4,All,1490,86,5.456852792
2024,S08000026,Z102H,5,All,0,0,0
2024,S08000026,Z102H,,All,0,0,0
2019,S08000026,Z102H,1,New,5,0,0
2019,S08000026,Z102H,2,New,70,10,12.5
2019,S08000026,Z102H,3,New,475,25,5
2019,S08000026,Z102H,4,New,660,35,5.035971223
2019,S08000026,Z102H,5,New,0,0,0
2019,S08000026,Z102H,,New,13,0,0
2019,S08000026,Z102H,1,New,0,0,0
2019,S08000026,Z102H,2,New,90,10,10
2019,S08000026,Z102H,3,New,510,30,5.555555556
2019,S08000026,Z102H,4,New,715,36,4.793608522
2019,S08000026,Z102H,5,New,0,0,0
2019,S08000026,Z102H,,New,20,0,0
2020,S08000026,Z102H,1,New,5,0,0
2020,S08000026,Z102H,2,New,80,5,5.882352941
2020,S08000026,Z102H,3,New,425,30,6.593406593
2020,S08000026,Z102H,4,New,530,25,4.504504505
2020,S08000026,Z102H,5,New,0,0,0
2020,S08000026,Z102H,,New,10,0,0
2020,S08000026,Z102H,2,New,25,0,0
2020,S08000026,Z102H,3,New,160,5,3.03030303
2020,S08000026,Z102H,4,New,230,5,2.127659574
2020,S08000026,Z102H,5,New,0,0,0
2020,S08000026,Z102H,,New,5,0,0
2020,S08000026,Z102H,1,New,0,0,0
2020,S08000026,Z102H,1,New,0,0,0
2020,S08000026,Z102H,2,New,62,10,13.88888889
2020,S08000026,Z102H,3,New,332,16,4.597701149
2020,S08000026,Z102H,4,New,415,13,3.037383178
2020,S08000026,Z102H,5,New,5,0,0
2020,S08000026,Z102H,,New,10,0,0
2020,S08000026,Z102H,1,New,0,0,0
2020,S08000026,Z102H,2,New,75,5,6.25
2020,S08000026,Z102H,3,New,410,20,4.651162791
2020,S08000026,Z102H,4,New,525,20,3.669724771
2020,S08000026,Z102H,,New,5,0,0
2021,S08000026,Z102H,1,New,0,0,0
2021,S08000026,Z102H,2,New,73,10,12.04819277
2021,S08000026,Z102H,3,New,400,15,3.614457831
2021,S08000026,Z102H,4,New,607,24,3.803486529
2021,S08000026,Z102H,5,New,5,0,0
2021,S08000026,Z102H,,New,15,0,0
2021,S08000026,Z102H,2,New,88,5,5.376344086
2021,S08000026,Z102H,3,New,427,22,4.899777283
2021,S08000026,Z102H,4,New,622,20,3.115264798
2021,S08000026,Z102H,5,New,0,0,0
2021,S08000026,Z102H,,New,15,0,0
2021,S08000026,Z102H,2,New,81,5,5.813953488
2021,S08000026,Z102H,3,New,501,31,5.827067669
2021,S08000026,Z102H,4,New,683,47,6.438356164
2021,S08000026,Z102H,5,New,0,0,0
2021,S08000026,Z102H,,New,15,0,0
2021,S08000026,Z102H,1,New,0,0,0
2021,S08000026,Z102H,2,New,86,5,5.494505495
2021,S08000026,Z102H,3,New,448,32,6.666666667
2021,S08000026,Z102H,4,New,629,35,5.271084337
2021,S08000026,Z102H,5,New,5,0,0
2021,S08000026,Z102H,,New,10,0,0
2022,S08000026,Z102H,1,New,0,0,0
2022,S08000026,Z102H,2,New,60,5,7.692307692
2022,S08000026,Z102H,3,New,435,26,5.639913232
2022,S08000026,Z102H,4,New,650,36,5.247813411
2022,S08000026,Z102H,5,New,5,0,0
2022,S08000026,Z102H,,New,5,0,0
2022,S08000026,Z102H,1,New,0,0,0
2022,S08000026,Z102H,2,New,66,5,7.042253521
2022,S08000026,Z102H,3,New,410,25,5.747126437
2022,S08000026,Z102H,4,New,620,37,5.631659056
2022,S08000026,Z102H,5,New,5,0,0
2022,S08000026,Z102H,,New,13,0,0
2022,S08000026,Z102H,2,New,72,5,6.493506494
2022,S08000026,Z102H,3,New,448,29,6.07966457
2022,S08000026,Z102H,4,New,612,49,7.41301059
2022,S08000026,Z102H,,New,5,0,0
2022,S08000026,Z102H,2,New,69,5,6.756756757
2022,S08000026,Z102H,3,New,442,38,7.916666667
2022,S08000026,Z102H,4,New,607,42,6.471494607
2022,S08000026,Z102H,5,New,0,0,0
2023,S08000026,Z102H,2,New,63,5,7.352941176
2023,S08000026,Z102H,3,New,387,19,4.679802956
2023,S08000026,Z102H,4,New,622,43,6.466165414
2023,S08000026,Z102H,2,New,52,5,8.771929825
2023,S08000026,Z102H,3,New,435,24,5.22875817
2023,S08000026,Z102H,4,New,633,35,5.239520958
2023,S08000026,Z102H,1,New,0,0,0
2023,S08000026,Z102H,2,New,58,10,14.70588235
2023,S08000026,Z102H,3,New,433,28,6.073752711
2023,S08000026,Z102H,4,New,589,41,6.507936508
2023,S08000026,Z102H,5,New,0,0,0
2023,S08000026,Z102H,,New,0,0,0
2023,S08000026,Z102H,2,New,81,10,10.98901099
2023,S08000026,Z102H,3,New,450,35,7.216494845
2023,S08000026,Z102H,4,New,673,24,3.443328551
2023,S08000026,Z102H,5,New,0,0,0
2023,S08000026,Z102H,,New,5,0,0
2024,S08000026,Z102H,2,New,68,5,6.849315068
2024,S08000026,Z102H,3,New,392,28,6.666666667
2024,S08000026,Z102H,4,New,623,27,4.153846154
2024,S08000026,Z102H,,New,0,0,0
2024,S08000026,Z102H,1,New,0,0,0
2024,S08000026,Z102H,2,New,50,5,9.090909091
2024,S08000026,Z102H,3,New,375,25,6.25
2024,S08000026,Z102H,4,New,625,37,5.589123867
2024,S08000026,Z102H,,New,0,0,0
2024,S08000026,Z102H,2,New,60,10,14.28571429
2024,S08000026,Z102H,3,New,441,34,7.157894737
2024,S08000026,Z102H,4,New,621,39,5.909090909
2019,S08000026,Z102H,2,Return,125,20,13.79310345
2019,S08000026,Z102H,3,Return,780,55,6.586826347
2019,S08000026,Z102H,4,Return,1040,65,5.882352941
2019,S08000026,Z102H,5,Return,10,0,0
2019,S08000026,Z102H,,Return,16,5,23.80952381
2019,S08000026,Z102H,2,Return,140,15,9.677419355
2019,S08000026,Z102H,3,Return,815,60,6.857142857
2019,S08000026,Z102H,4,Return,1085,85,7.264957265
2019,S08000026,Z102H,5,Return,5,0,0
2019,S08000026,Z102H,,Return,14,0,0
2020,S08000026,Z102H,1,Return,5,0,0
2020,S08000026,Z102H,2,Return,130,15,10.34482759
2020,S08000026,Z102H,3,Return,710,45,5.960264901
2020,S08000026,Z102H,4,Return,935,60,6.030150754
2020,S08000026,Z102H,5,Return,5,0,0
2020,S08000026,Z102H,,Return,10,0,0
2020,S08000026,Z102H,2,Return,50,5,9.090909091
2020,S08000026,Z102H,3,Return,265,15,5.357142857
2020,S08000026,Z102H,4,Return,399,5,1.237623762
2020,S08000026,Z102H,5,Return,0,0,0
2020,S08000026,Z102H,,Return,0,0,0
2020,S08000026,Z102H,1,Return,5,0,0
2020,S08000026,Z102H,2,Return,95,5,5
2020,S08000026,Z102H,3,Return,585,25,4.098360656
2020,S08000026,Z102H,4,Return,795,30,3.636363636
2020,S08000026,Z102H,5,Return,5,0,0
2020,S08000026,Z102H,,Return,5,0,0
2020,S08000026,Z102H,1,Return,0,0,0
2020,S08000026,Z102H,2,Return,125,5,3.846153846
2020,S08000026,Z102H,3,Return,695,35,4.794520548
2020,S08000026,Z102H,4,Return,975,55,5.339805825
2020,S08000026,Z102H,5,Return,5,0,0
2020,S08000026,Z102H,,Return,5,0,0
2021,S08000026,Z102H,1,Return,0,0,0
2021,S08000026,Z102H,2,Return,91,5,5.208333333
2021,S08000026,Z102H,3,Return,574,28,4.651162791
2021,S08000026,Z102H,4,Return,790,40,4.819277108
2021,S08000026,Z102H,5,Return,5,0,0
2021,S08000026,Z102H,,Return,5,0,0
2021,S08000026,Z102H,1,Return,0,0,0
2021,S08000026,Z102H,2,Return,100,5,4.761904762
2021,S08000026,Z102H,3,Return,665,34,4.864091559
2021,S08000026,Z102H,4,Return,920,40,4.166666667
2021,S08000026,Z102H,5,Return,0,0,0
2021,S08000026,Z102H,,Return,5,0,0
2021,S08000026,Z102H,1,Return,0,0,0
2021,S08000026,Z102H,2,Return,107,5,4.464285714
2021,S08000026,Z102H,3,Return,580,35,5.691056911
2021,S08000026,Z102H,4,Return,836,58,6.487695749
2021,S08000026,Z102H,5,Return,0,0,0
2021,S08000026,Z102H,,Return,10,0,0
2021,S08000026,Z102H,2,Return,110,15,12
2021,S08000026,Z102H,3,Return,660,49,6.911142454
2021,S08000026,Z102H,4,Return,916,65,6.625891947
2021,S08000026,Z102H,5,Return,5,0,0
2021,S08000026,Z102H,,Return,11,0,0
2022,S08000026,Z102H,1,Return,0,0,0
2022,S08000026,Z102H,2,Return,107,10,8.547008547
2022,S08000026,Z102H,3,Return,677,40,5.578800558
2022,S08000026,Z102H,4,Return,888,65,6.820566632
2022,S08000026,Z102H,5,Return,5,0,0
2022,S08000026,Z102H,,Return,10,0,0
2022,S08000026,Z102H,1,Return,5,0,0
2022,S08000026,Z102H,2,Return,105,5,4.545454545
2022,S08000026,Z102H,3,Return,647,34,4.992657856
2022,S08000026,Z102H,4,Return,892,50,5.307855626
2022,S08000026,Z102H,5,Return,0,0,0
2022,S08000026,Z102H,,Return,15,0,0
2022,S08000026,Z102H,2,Return,80,5,5.882352941
2022,S08000026,Z102H,3,Return,585,38,6.099518459
2022,S08000026,Z102H,4,Return,857,55,6.030701754
2022,S08000026,Z102H,5,Return,0,0,0
2022,S08000026,Z102H,1,Return,0,0,0
2022,S08000026,Z102H,2,Return,90,15,14.28571429
2022,S08000026,Z102H,3,Return,580,26,4.290429043
2022,S08000026,Z102H,4,Return,847,70,7.633587786
2022,S08000026,Z102H,5,Return,0,0,0
2023,S08000026,Z102H,2,Return,100,5,4.761904762
2023,S08000026,Z102H,3,Return,567,38,6.280991736
2023,S08000026,Z102H,4,Return,793,49,5.819477435
2023,S08000026,Z102H,5,Return,0,0,0
2023,S08000026,Z102H,2,Return,95,10,9.523809524
2023,S08000026,Z102H,3,Return,585,36,5.797101449
2023,S08000026,Z102H,4,Return,855,55,6.043956044
2023,S08000026,Z102H,5,Return,0,0,0
2023,S08000026,Z102H,2,Return,82,5,5.747126437
2023,S08000026,Z102H,3,Return,545,51,8.55704698
2023,S08000026,Z102H,4,Return,795,60,7.01754386
2023,S08000026,Z102H,,Return,0,0,0
2023,S08000026,Z102H,1,Return,0,0,0
2023,S08000026,Z102H,2,Return,96,10,9.433962264
2023,S08000026,Z102H,3,Return,655,55,7.746478873
2023,S08000026,Z102H,4,Return,894,50,5.296610169
2023,S08000026,Z102H,,Return,5,0,0
2024,S08000026,Z102H,2,Return,90,10,10
2024,S08000026,Z102H,3,Return,615,37,5.674846626
2024,S08000026,Z102H,4,Return,917,47,4.875518672
2024,S08000026,Z102H,5,Return,0,0,0
2024,S08000026,Z102H,2,Return,106,10,8.620689655
2024,S08000026,Z102H,3,Return,605,40,6.201550388
2024,S08000026,Z102H,4,Return,972,55,5.35540409
2024,S08000026,Z102H,5,Return,0,0,0
2024,S08000026,Z102H,,Return,0,0,0
2024,S08000026,Z102H,2,Return,90,5,5.263157895
2024,S08000026,Z102H,3,Return,615,51,7.657657658
2024,S08000026,Z102H,4,Return,870,47,5.125408942
2024,S08000026,Z102H,5,Return,0,0,0
2024,S08000026,Z102H,,Return,0,0,0
2019,S08000026,S08000026,1,All,5,0,0
2019,S08000026,S08000026,2,All,202,30,12.93103448
2019,S08000026,S08000026,3,All,1282,83,6.080586081
2019,S08000026,S08000026,4,All,1731,101,5.513100437
2019,S08000026,S08000026,5,All,10,0,0
2019,S08000026,S08000026,,All,29,5,14.70588235
2019,S08000026,S08000026,1,All,0,0,0
2019,S08000026,S08000026,2,All,243,26,9.665427509
2019,S08000026,S08000026,3,All,1352,89,6.176266482
2019,S08000026,S08000026,4,All,1828,123,6.304459252
2019,S08000026,S08000026,5,All,5,0,0
2019,S08000026,S08000026,,All,33,0,0
2020,S08000026,S08000026,1,All,5,0,0
2020,S08000026,S08000026,2,All,217,20,8.438818565
2020,S08000026,S08000026,3,All,1157,81,6.542810985
2020,S08000026,S08000026,4,All,1512,95,5.91163659
2020,S08000026,S08000026,5,All,5,0,0
2020,S08000026,S08000026,,All,18,0,0
2020,S08000026,S08000026,2,All,78,5,6.024096386
2020,S08000026,S08000026,3,All,429,20,4.454342984
2020,S08000026,S08000026,4,All,640,10,1.538461538
2020,S08000026,S08000026,5,All,5,0,0
2020,S08000026,S08000026,,All,5,0,0
2020,S08000026,S08000026,1,All,0,0,0
2020,S08000026,S08000026,1,All,5,0,0
2020,S08000026,S08000026,2,All,164,14,7.865168539
2020,S08000026,S08000026,3,All,921,41,4.261954262
